0,1,2
1900.9983,21123.264,46.177013
1900.9982,21123.262,46.154274
1900.9984,21123.262,46.131985
1900.9978,21123.262,46.110107
1900.9978,21123.26,46.08725
1900.9963,21123.26,46.06665
1900.9928,21123.26,46.04645
1900.9967,21123.258,46.02133
1900.9956,21123.258,46.000603
1900.9956,21123.256,45.97833
1900.994,21123.256,45.957066
1900.9824,21123.258,45.943974
1900.929,21123.27,45.958836
1900.9124,21123.273,45.948135
1900.8845,21123.28,45.945793
1900.8547,21123.285,45.943787
1900.8237,21123.291,45.942787
1900.7908,21123.299,45.942574
1900.7585,21123.305,45.942978
1900.7245,21123.312,45.943302
1900.691,21123.32,45.943466
1900.6564,21123.326,45.944523
1900.6228,21123.334,45.944485
1900.5896,21123.342,45.94347
1900.5518,21123.35,45.944595
1900.5172,21123.357,45.946507
1900.4602,21123.37,45.960857
1900.4592,21123.37,45.939438
1900.4583,21123.367,45.917442
1900.4568,21123.367,45.895527
1900.457,21123.367,45.873497
1900.4553,21123.367,45.851933
1900.4547,21123.365,45.829777
1900.4531,21123.365,45.808296
1900.4536,21123.365,45.78635
1900.4534,21123.363,45.764175
1900.4528,21123.363,45.74213
1900.4547,21123.361,45.719578
1900.452,21123.361,45.698807
1900.453,21123.361,45.676205
1900.4501,21123.361,45.656734
1900.4504,21123.36,45.634556
1900.4442,21123.36,45.616062
1900.4396,21123.361,45.5978
1900.4346,21123.361,45.578876
1900.4277,21123.361,45.561073
1900.4238,21123.361,45.541466
1900.4149,21123.363,45.525654
1900.4104,21123.363,45.506744
1900.4045,21123.363,45.488266
1900.3966,21123.365,45.472126
1900.3928,21123.365,45.452305
1900.3872,21123.365,45.43412
1900.3861,21123.365,45.413815
1900.3818,21123.365,45.394905
1900.3794,21123.365,45.374504
1900.3563,21123.37,45.367
1900.3192,21123.377,45.3659
1900.281,21123.385,45.366055
1900.2422,21123.395,45.3664
1900.2058,21123.402,45.36471
1900.1631,21123.41,45.366283
1900.1239,21123.42,45.366573
1900.0815,21123.428,45.367912
1900.0099,21123.443,45.3843
1900.0092,21123.443,45.36267
1899.9763,21123.45,45.358795
1899.9753,21123.45,45.337517
1899.9564,21123.453,45.325283
1899.9586,21123.451,45.303116
1899.9534,21123.451,45.28362
1899.9037,21123.463,45.287758
1899.8168,21123.482,45.3111
1899.8102,21123.482,45.292477
1899.8164,21123.48,45.26684
1899.8239,21123.479,45.241035
1899.8246,21123.477,45.21953
1899.8234,21123.477,45.19809
1899.8232,21123.477,45.177166
1899.8235,21123.475,45.154938
1899.8229,21123.475,45.133442
1899.8257,21123.473,45.110123
1899.8247,21123.473,45.089874
1899.8225,21123.473,45.069065
1899.8229,21123.47,45.04732
1899.8217,21123.47,45.026882
1899.8207,21123.47,45.006077
1899.8203,21123.469,44.984314
1899.8188,21123.469,44.96462
1899.8169,21123.469,44.94394
1899.8174,21123.469,44.922287
1899.8174,21123.467,44.90163
1899.8204,21123.467,44.87895
1899.8181,21123.465,44.858746
1899.8169,21123.465,44.838043
1899.8177,21123.465,44.81731
1899.8174,21123.463,44.796013
1899.8168,21123.463,44.775364
1899.8156,21123.463,44.75536
1899.814,21123.463,44.735188
1899.8094,21123.463,44.71592
1899.8108,21123.46,44.693398
1899.8102,21123.46,44.674435
1899.8105,21123.459,44.653683
1899.8093,21123.459,44.633793
1899.8046,21123.459,44.61517
1899.8048,21123.459,44.59407
1899.8015,21123.459,44.574993
1899.7987,21123.459,44.555893
1899.7988,21123.459,44.535244
1899.7957,21123.459,44.51575
1899.7952,21123.457,44.49605
1899.7913,21123.457,44.477165
1899.7897,21123.457,44.45713
1899.7894,21123.457,44.437687
1899.788,21123.457,44.417362
1899.7878,21123.455,44.39724
1899.7854,21123.455,44.378197
1899.786,21123.455,44.357773
1899.7814,21123.455,44.338882
1899.7804,21123.455,44.3198
1899.7767,21123.455,44.300816
1899.776,21123.455,44.280964
1899.7721,21123.455,44.261898
1899.7681,21123.455,44.24406
1899.7648,21123.455,44.22493
1899.762,21123.455,44.20585
1899.7596,21123.455,44.187355
1899.7542,21123.455,44.169075
1899.7554,21123.453,44.148624
1899.7504,21123.455,44.13092
1899.7467,21123.455,44.112324
1899.7463,21123.453,44.09215
1899.7448,21123.453,44.073627
1899.7413,21123.453,44.05456
1899.7368,21123.453,44.03629
1899.7372,21123.453,44.016853
1899.7358,21123.453,43.99754
1899.7349,21123.453,43.9778
1900.457,21123.29,43.712624
1900.4528,21123.291,43.69591
1899.7559,21123.445,43.91196
1899.7296,21123.451,43.900932
1899.7307,21123.45,43.881424
1899.7312,21123.45,43.86158
1900.4476,21123.29,43.60821
1899.7383,21123.445,43.82081
1900.4424,21123.29,43.574608
1900.4476,21123.287,43.555244
1900.4502,21123.285,43.537052
1900.4391,21123.287,43.522827
1900.3732,21123.3,43.52535
1900.3732,21123.3,43.52535
1899.832,21123.422,43.69394
1899.8016,21123.428,43.684902
1899.7404,21123.441,43.684196
1899.7305,21123.443,43.667923
1899.7284,21123.441,43.649727
1899.7273,21123.441,43.630737
1899.723,21123.441,43.612453
1899.7225,21123.441,43.593906
1899.7233,21123.441,43.574398
1899.7228,21123.44,43.55502
1899.7211,21123.44,43.53628
1899.7207,21123.44,43.517715
1899.717,21123.44,43.49952
1900.3818,21123.291,43.29369
1900.3818,21123.291,43.29369
1899.8058,21123.42,43.455215
1899.7694,21123.426,43.447342
1899.7218,21123.436,43.441025
1899.7192,21123.436,43.422707
1899.8021,21123.418,43.381634
1899.7222,21123.434,43.384308
1899.7207,21123.434,43.365356
1899.7239,21123.432,43.345562
1899.7225,21123.432,43.327473
1900.4404,21123.273,43.122375
1900.4307,21123.275,43.107536
1900.2223,21123.32,43.143967
1900.2811,21123.307,43.111233
1900.4677,21123.266,43.04695
1900.4674,21123.264,43.030544
1900.4651,21123.264,43.0138
1900.4669,21123.264,42.996227
1900.4658,21123.264,42.97992
1900.4648,21123.262,42.963154
1900.4656,21123.262,42.945698
1900.4656,21123.262,42.929386
1900.464,21123.262,42.91265
1900.4623,21123.26,42.896076
1900.4624,21123.26,42.878815
1900.4635,21123.26,42.862267
1900.462,21123.26,42.845497
1900.4634,21123.258,42.82881
1900.4637,21123.258,42.81174
1900.4622,21123.258,42.79509
1900.4597,21123.258,42.778694
1900.3997,21123.27,42.77493
1900.336,21123.283,42.7714
1900.3372,21123.283,42.753685
1900.334,21123.283,42.73804
1900.3352,21123.281,42.72039
1900.3398,21123.28,42.70255
1900.35,21123.277,42.683907
1900.3424,21123.28,42.668407
1900.3385,21123.28,42.651882
1900.3369,21123.28,42.63525
1900.3351,21123.277,42.619125
1900.3342,21123.277,42.602253
1900.3336,21123.277,42.585236
1900.3317,21123.277,42.569206
1900.334,21123.275,42.55173
1900.3325,21123.275,42.534954
1900.3334,21123.275,42.518467
1900.3325,21123.275,42.50151
1900.3322,21123.273,42.48483
1900.3323,21123.273,42.46828
1900.3313,21123.273,42.451633
1900.3312,21123.273,42.43457
1900.329,21123.273,42.418777
1900.3304,21123.271,42.40149
1900.3271,21123.271,42.385178
1900.331,21123.271,42.367535
1900.3301,21123.27,42.351562
1900.3279,21123.27,42.334946
1900.3304,21123.27,42.317715
1900.3337,21123.268,42.301056
1900.3429,21123.266,42.28283
1900.3344,21123.266,42.26726
1900.4514,21123.24,42.234917
1900.4711,21123.236,42.215706
1900.4952,21123.23,42.196026
1900.483,21123.232,42.181854
1900.4678,21123.234,42.167305
1900.4548,21123.236,42.152515
1900.4346,21123.24,42.139034
1900.4341,21123.24,42.12277
1900.4445,21123.238,42.10489
1900.4415,21123.238,42.088783
1900.4432,21123.236,42.072746
1900.4446,21123.236,42.056168
1900.4413,21123.236,42.04001
1900.4293,21123.238,42.0255
1900.4409,21123.234,42.007725
1900.4403,21123.234,41.99137
1900.4402,21123.234,41.975555
1900.4412,21123.232,41.95901
1900.439,21123.232,41.942883
1900.4402,21123.232,41.927006
1900.4398,21123.232,41.910614
1900.4274,21123.234,41.895435
1900.4299,21123.232,41.879272
1900.4253,21123.234,41.863247
1900.4244,21123.232,41.846897
1900.4246,21123.232,41.83123
1900.427,21123.232,41.814556
1900.4264,21123.23,41.798145
1900.4318,21123.229,41.781494
1900.4232,21123.23,41.766247
1900.4226,21123.23,41.749985
1900.4225,21123.23,41.733654
1900.424,21123.229,41.717773
1900.4409,21123.225,41.700405
1900.4552,21123.22,41.683025
1900.473,21123.217,41.66642
1900.4861,21123.213,41.649303
1900.4727,21123.217,41.633873
1900.4554,21123.219,41.619305
1900.182,21123.277,41.616924
1900.1805,21123.277,41.6001
1900.1825,21123.275,41.58381
1900.1814,21123.275,41.56692
1900.1805,21123.275,41.55013
1900.1793,21123.275,41.5333
1900.1791,21123.273,41.517216
1900.1793,21123.273,41.500275
1900.1771,21123.273,41.483475
1894.7823,21124.422,41.635635
1894.7412,21124.43,41.608006
1894.6058,21124.457,41.58263
1894.6082,21124.455,41.554554
1894.6061,21124.455,41.525223
1894.6038,21124.455,41.495975
1894.6068,21124.453,41.467815
1894.6053,21124.453,41.43874
1894.6045,21124.451,41.40956
1894.6008,21124.451,41.381237
1894.6023,21124.451,41.352024
1894.602,21124.45,41.322655
1894.6,21124.45,41.293564
1894.6002,21124.447,41.265194
1894.6036,21124.447,41.23628
1899.7698,21123.352,41.216473
1899.7698,21123.352,41.216473
1894.6052,21124.445,41.206913
1899.841,21123.336,41.19972
1899.8379,21123.336,41.182045
1899.8401,21123.334,41.164566
1899.8375,21123.334,41.147484
1899.8368,21123.334,41.13009
1899.8367,21123.334,41.11407
1899.8322,21123.334,41.095448
1899.8302,21123.334,41.077675
1899.8314,21123.332,41.06013
1899.8302,21123.332,41.04319
1899.8344,21123.33,41.025673
1899.7705,21123.344,41.006294
1899.762,21123.346,40.988884
1899.7622,21123.344,40.971214
1899.7598,21123.344,40.953228
1899.7585,21123.344,40.935497
1899.7585,21123.344,40.918423
1899.7593,21123.342,40.900764
1899.7589,21123.342,40.884556
1899.7583,21123.342,40.86583
1899.7578,21123.342,40.847828
1899.7549,21123.342,40.830086
1899.7566,21123.34,40.81296
1899.7544,21123.34,40.79513
1899.7538,21123.34,40.77715
1899.7522,21123.34,40.75994
1899.7513,21123.34,40.7421
1899.7526,21123.338,40.724377
1899.7587,21123.336,40.707703
1899.754,21123.336,40.689434
1899.7524,21123.336,40.671574
1896.6918,21123.977,40.432285
1896.6879,21123.977,40.408356
1896.6884,21123.977,40.383415
1899.7474,21123.336,40.600513
1899.746,21123.334,40.582943
1899.7479,21123.334,40.565426
1899.7456,21123.334,40.54715
1899.747,21123.332,40.53018
1899.7452,21123.332,40.511986
1899.7441,21123.332,40.494015
1899.7435,21123.332,40.476055
1899.7423,21123.332,40.458656
1899.7421,21123.332,40.440735
1899.74,21123.33,40.422504
1899.7406,21123.33,40.40531
1899.7394,21123.33,40.38725
1899.7372,21123.33,40.369072
1899.7379,21123.328,40.351704
1899.7365,21123.328,40.333702
1899.7363,21123.328,40.31549
1899.734,21123.328,40.298027
1899.734,21123.328,40.27986
1899.7745,21123.318,40.266884
1899.7737,21123.318,40.249374
1899.7743,21123.316,40.231735
1899.7712,21123.318,40.213127
1899.7706,21123.316,40.195206
1899.7678,21123.316,40.17749
1899.7684,21123.316,40.159492
1899.7675,21123.316,40.142094
1899.7692,21123.314,40.12411
1899.7692,21123.314,40.12411
1895.829,21124.13,39.576706
1895.8286,21124.13,39.55001
1895.829,21124.129,39.522957
1895.8281,21124.129,39.497086
1895.8289,21124.127,39.469894
1895.8279,21124.127,39.442852
1895.8309,21124.125,39.41709
1895.7903,21124.133,39.384068
1894.363,21124.428,39.132587
1894.5676,21124.383,39.106087
1895.4152,21124.207,39.215096
1895.4235,21124.205,39.188004
1895.4927,21124.188,39.144928
1895.6527,21124.154,39.144306
1895.721,21124.139,39.129974
1895.9606,21124.09,39.144566
1895.9606,21124.09,39.144566
1894.3478,21124.422,38.858826
1896.111,21124.057,39.14482
1896.111,21124.057,39.14482
1894.3517,21124.42,38.82913
1896.2572,21124.027,39.14547
1896.2572,21124.027,39.14547
1894.3505,21124.418,38.799076
1896.4017,21123.996,39.14603
1896.4017,21123.996,39.14603
1894.3513,21124.418,38.768898
1896.5431,21123.967,39.146095
1896.5431,21123.967,39.146095
1894.356,21124.416,38.73873
1896.6785,21123.938,39.147232
1896.8174,21123.908,39.148056
1896.951,21123.879,39.14904
1897.0806,21123.852,39.15018
1897.2053,21123.826,39.15048
1897.3315,21123.799,39.1511
1897.4552,21123.773,39.152298
1897.5684,21123.748,39.152485
1897.6875,21123.725,39.15364
1899.4407,21123.363,39.49763
1897.9087,21123.678,39.154766
1898.0242,21123.652,39.15672
1898.1215,21123.633,39.15504
1898.2257,21123.61,39.156414
1898.3247,21123.59,39.155964
1898.3247,21123.59,39.155964
1895.8533,21124.094,38.611126
1898.4197,21123.568,39.15542
1899.6846,21123.31,39.41903
1899.7089,21123.305,39.40601
1899.6704,21123.31,39.378204
1899.649,21123.314,39.355225
1898.8811,21123.47,39.156418
1898.9711,21123.453,39.1571
1899.058,21123.434,39.158035
1899.1377,21123.416,39.15695
1899.2188,21123.4,39.1565
1899.2998,21123.383,39.15629
1899.39,21123.363,39.159893
1899.4806,21123.344,39.164562
1899.5549,21123.328,39.16226
1899.6396,21123.31,39.165176
1899.7218,21123.293,39.167446
1899.7993,21123.277,39.168392
1899.9069,21123.254,39.178677
1900.143,21123.207,39.222324
1900.1433,21123.205,39.204628
1900.1377,21123.207,39.185596
1900.1392,21123.205,39.168076
1900.1371,21123.205,39.149372
1900.1378,21123.205,39.131485
1900.1359,21123.205,39.111786
1900.1586,21123.2,39.101757
1900.1832,21123.193,39.09076
1900.2435,21123.182,39.090504
1900.2772,21123.174,39.08236
1900.2766,21123.174,39.06416
1900.2809,21123.172,39.048344
1900.3098,21123.166,39.038605
1900.3635,21123.154,39.03702
1900.4141,21123.143,39.03485
1900.4689,21123.13,39.033966
1900.5226,21123.12,39.0326
1900.5751,21123.11,39.03151
1900.6299,21123.098,39.03158
1900.6799,21123.086,39.030052
1900.7313,21123.076,39.029663
1900.7848,21123.064,39.02962
1900.8351,21123.055,39.028664
1900.8888,21123.043,39.029743
1900.9331,21123.033,39.02747
1900.9833,21123.021,39.0271
1901.0294,21123.012,39.025826
1901.0736,21123.004,39.02445
1901.1174,21122.994,39.022995
1901.161,21122.984,39.021156
1901.2015,21122.977,39.019466
1901.2437,21122.967,39.01751
1901.2852,21122.959,39.015934
1901.3285,21122.95,39.015438
1901.3695,21122.94,39.014
1901.4099,21122.932,39.01227
1901.4518,21122.922,39.011463
1901.4911,21122.914,39.01027
1901.5345,21122.904,39.010338
1901.5746,21122.896,39.00934
1901.6122,21122.889,39.00809
1901.6523,21122.88,39.007587
1901.6912,21122.871,39.00645
1901.7281,21122.863,39.00571
1901.7639,21122.857,39.003777
1901.8,21122.85,39.002537
1901.8368,21122.842,39.00187
1901.8713,21122.834,39.00019
1901.9075,21122.826,38.999107
1901.9417,21122.818,38.998116
1901.9784,21122.81,38.997593
1902.0092,21122.805,38.995102
1902.049,21122.797,38.996647
1902.0813,21122.79,38.994938
1902.1146,21122.781,38.99373
1902.1512,21122.773,38.994064
1902.1807,21122.768,38.99217
1902.2152,21122.762,38.991844
1902.2484,21122.754,38.9913
1902.2816,21122.746,38.99117
1902.3154,21122.74,38.991173
1902.349,21122.732,38.991
1902.3842,21122.725,38.99243
1902.4156,21122.719,38.99168
1902.4493,21122.71,38.99227
1902.4799,21122.705,38.991932
1902.512,21122.697,38.992046
1902.5449,21122.691,38.992496
1902.5747,21122.686,38.99246
1902.6072,21122.678,38.993084
1902.6378,21122.672,38.993053
1902.6682,21122.666,38.99305
1902.6997,21122.658,38.994186
1902.7278,21122.652,38.993465
1902.7568,21122.646,38.993153
1902.7866,21122.64,38.994053
1902.816,21122.635,38.994152
1902.8442,21122.629,38.99406
1902.8737,21122.621,38.994873
1902.8977,21122.617,38.993187
1902.9257,21122.611,38.99313
1902.9523,21122.605,38.99326
1902.9773,21122.6,38.992096
1903.007,21122.594,38.993378
1903.0304,21122.588,38.992184
1903.0566,21122.584,38.99206
1903.0807,21122.578,38.990948
1903.1061,21122.572,38.99054
1903.1316,21122.566,38.990963
1903.1572,21122.562,38.990772
1903.1825,21122.557,38.99077
1903.2062,21122.55,38.99049
1903.2312,21122.547,38.990574
1903.2554,21122.541,38.990192
1903.2797,21122.537,38.990627
1903.3047,21122.531,38.990883
1903.3279,21122.525,38.99047
1903.3508,21122.521,38.99042
1903.3744,21122.516,38.990417
1903.3967,21122.512,38.989677
1903.417,21122.508,38.988598
1903.4409,21122.502,38.989033
1903.4645,21122.498,38.98936
1903.4868,21122.492,38.98915
1903.509,21122.488,38.98944
1903.5311,21122.482,38.989353
1903.5531,21122.479,38.989086
1903.5724,21122.475,38.98823
1903.5977,21122.469,38.99004
1903.6189,21122.465,38.989887
1903.6404,21122.46,38.99025
1903.659,21122.457,38.9889
1903.6812,21122.451,38.989323
1903.7001,21122.447,38.988754
1903.7218,21122.443,38.989227
1903.7412,21122.44,38.98854
1903.7623,21122.434,38.989296
1903.7821,21122.43,38.98901
1903.8025,21122.426,38.98911
1903.822,21122.422,38.988853
1903.8419,21122.418,38.989338
1903.8615,21122.414,38.98918
1903.8811,21122.41,38.98925
1903.8978,21122.406,38.9881
1903.9178,21122.402,38.988644
1903.9379,21122.396,38.989162
1903.956,21122.395,38.989094
1903.9745,21122.39,38.988903
1903.9918,21122.387,38.988026
1904.0105,21122.383,38.988518
1904.0281,21122.379,38.988083
1904.047,21122.375,38.98838
1904.0631,21122.371,38.98759
1904.0795,21122.367,38.986534
1904.097,21122.363,38.98631
1904.1138,21122.36,38.986095
1904.1328,21122.355,38.98692
1904.1486,21122.354,38.985878
1904.1671,21122.35,38.986557
1904.1838,21122.346,38.986572
1904.1971,21122.342,38.984108
1904.2155,21122.34,38.98488
1904.2317,21122.336,38.98481
1904.2474,21122.332,38.984135
1904.2635,21122.328,38.98374
1904.2793,21122.326,38.98361
1904.2963,21122.322,38.98387
1904.3102,21122.318,38.98222
1904.3258,21122.316,38.982235
1904.3417,21122.312,38.98205
1904.3578,21122.309,38.98199
1904.3704,21122.307,38.98015
1904.3885,21122.303,38.98165
1904.4023,21122.299,38.980274
1904.4187,21122.297,38.980797
1904.4329,21122.293,38.980244
1904.4479,21122.29,38.979885
1904.4636,21122.287,38.980145
1904.4779,21122.283,38.979935
1904.493,21122.281,38.97984
1904.506,21122.277,38.978336
1904.5237,21122.273,38.980194
1904.5352,21122.271,38.97821
1904.5507,21122.268,38.97864
1904.5669,21122.266,38.979725
1904.5785,21122.262,38.977997
1904.5923,21122.26,38.97749
1904.6074,21122.256,38.978256
1904.6218,21122.254,38.97824
1904.6338,21122.25,38.97658
1904.6499,21122.248,38.978
1904.6611,21122.244,38.97623
1904.6758,21122.242,38.976753
1904.69,21122.238,38.97687
1904.7019,21122.236,38.97584
1904.7163,21122.232,38.976376
1904.7277,21122.23,38.974525
1904.7394,21122.229,38.973454
1904.7513,21122.227,38.972176
1904.7633,21122.223,38.971107
1904.7778,21122.22,38.971844
1904.7885,21122.219,38.97023
1904.8005,21122.215,38.969254
1904.8137,21122.213,38.96966
1904.8254,21122.21,38.96847
1904.837,21122.207,38.967377
1904.8461,21122.205,38.964264
1904.8616,21122.203,38.9667
1904.8724,21122.201,38.96508
1904.8838,21122.197,38.963963
1904.8977,21122.195,38.965275
1904.9083,21122.193,38.963642
1904.9213,21122.19,38.963886
1904.9323,21122.188,38.96301
1904.9438,21122.186,38.96223
1904.955,21122.184,38.961197
1904.9653,21122.18,38.959595
1904.9775,21122.178,38.95997
1904.9889,21122.176,38.959232
1905.0007,21122.174,38.959354
1905.0122,21122.17,38.958874
1905.023,21122.168,38.95772
1905.0338,21122.166,38.95684
1905.0472,21122.164,38.9584
1905.0592,21122.16,38.95854
1905.0685,21122.158,38.95646
1905.0801,21122.156,38.956738
1905.091,21122.154,38.955994
1905.1052,21122.15,38.958237
1905.1139,21122.148,38.956192
1905.124,21122.146,38.95493
1905.134,21122.145,38.95372
1905.1448,21122.143,38.953182
1905.1549,21122.14,38.952423
1905.1647,21122.139,38.95112
1905.1758,21122.137,38.95103
1905.1838,21122.135,38.94854
1905.1946,21122.133,38.948193
1905.2039,21122.13,38.94654
1905.2137,21122.129,38.94599
1905.2242,21122.125,38.94535
1905.2333,21122.123,38.943676
1905.2439,21122.121,38.943844
1905.2543,21122.12,38.943356
1905.2643,21122.117,38.942566
1905.2734,21122.115,38.941544
1905.2843,21122.113,38.94166
1905.2933,21122.111,38.940125
1905.303,21122.11,38.939686
1905.3127,21122.107,38.938873
1905.3218,21122.105,38.937428
1905.3306,21122.104,38.935856
1905.34,21122.102,38.9352
1905.3489,21122.1,38.933823
1905.3593,21122.098,38.933903
1905.3674,21122.096,38.932083
1905.3776,21122.094,38.932056
1905.3873,21122.092,38.931496
1905.3959,21122.09,38.93037
1905.4052,21122.088,38.92951
1905.414,21122.086,38.9282
1905.4224,21122.084,38.926918
1905.4333,21122.082,38.92793
1905.441,21122.08,38.92565
1905.4501,21122.078,38.92516
1905.459,21122.076,38.924168
1905.4673,21122.074,38.92247
1905.4777,21122.072,38.92313
1905.4807,21122.07,38.916523
1905.4886,21122.07,38.91479
1905.4945,21122.068,38.910645
1905.4984,21122.066,38.905033
1905.4978,21122.066,38.894302
1905.5,21122.066,38.886536
1905.5057,21122.064,38.882652
1905.516,21122.062,38.883297
1905.5262,21122.06,38.883965
1905.5332,21122.059,38.881287
1905.5409,21122.057,38.879673
1905.5527,21122.055,38.882095
1905.563,21122.053,38.883465
1905.5735,21122.05,38.884445
1905.5823,21122.049,38.883904
1905.5917,21122.047,38.88388
1905.6002,21122.045,38.883564
1905.6095,21122.043,38.883373
1905.6194,21122.041,38.88425
1905.6289,21122.04,38.884865
1905.6383,21122.037,38.885265
1905.649,21122.035,38.88708
1905.6569,21122.033,38.886
1905.6658,21122.031,38.885838
1905.677,21122.03,38.888382
1905.6846,21122.027,38.88714
1905.6963,21122.025,38.890285
1905.7037,21122.023,38.88858
1905.715,21122.021,38.891453
1905.7216,21122.02,38.889217
1905.732,21122.018,38.89114
1905.74,21122.016,38.8907
1905.7483,21122.014,38.890015
1905.7594,21122.012,38.893063
1905.7651,21122.012,38.889397
1905.7761,21122.008,38.892673
1905.7856,21122.006,38.89363
1905.7931,21122.006,38.892426
1905.8011,21122.004,38.89228
1905.8105,21122.002,38.893406
1905.8192,21122.0,38.89352
1905.8267,21121.998,38.892735
1905.8358,21121.996,38.8937
1905.8447,21121.994,38.89435
1905.8523,21121.992,38.893803
1905.8601,21121.99,38.89311
1905.8693,21121.99,38.894238
1905.877,21121.988,38.89393
1905.886,21121.986,38.89491
1905.894,21121.984,38.89469
1905.9025,21121.982,38.89515
1905.9106,21121.98,38.895527
1905.9214,21121.979,38.89898
1905.9268,21121.977,38.89532
1905.9341,21121.977,38.89485
1905.9464,21121.973,38.9003
1905.9559,21121.97,38.902523
1905.9646,21121.969,38.90384
1905.9718,21121.969,38.90292
1905.9797,21121.967,38.902985
1905.9874,21121.965,38.902664
1905.9962,21121.963,38.904343
1906.0029,21121.96,38.902874
1906.0127,21121.959,38.905445
1906.0216,21121.957,38.907356
1906.0278,21121.957,38.905415
1906.0387,21121.955,38.90963
1906.0455,21121.953,38.90908
1906.0547,21121.951,38.91097
1906.0616,21121.95,38.910072
1906.0702,21121.947,38.91175
1906.0771,21121.947,38.910946
1906.0858,21121.945,38.9125
1906.0941,21121.943,38.914093
1906.0981,21121.941,38.90903
1906.1107,21121.94,38.916412
1906.1177,21121.938,38.91601
1906.1263,21121.936,38.91796
1906.133,21121.936,38.916855
1906.1415,21121.934,38.91842
1906.1475,21121.932,38.916927
1906.1554,21121.93,38.917698
1906.1637,21121.928,38.919163
1906.1705,21121.928,38.918888
1906.1752,21121.926,38.915047
1906.1865,21121.924,38.92107
1906.1932,21121.922,38.920933
1906.2009,21121.922,38.921623
1906.2046,21121.92,38.91641
1906.2146,21121.918,38.921036
1906.222,21121.916,38.921627
1906.2286,21121.916,38.920776
1906.2372,21121.914,38.923424
1906.2432,21121.912,38.921806
1906.2516,21121.91,38.923927
1906.2571,21121.91,38.9215
1906.265,21121.908,38.92338
1906.2722,21121.906,38.923725
1906.2789,21121.904,38.9232
1906.2874,21121.902,38.92625
1906.2942,21121.902,38.92597
1906.3011,21121.9,38.926212
1906.3074,21121.898,38.92546
1906.3154,21121.896,38.92742
1906.3217,21121.896,38.92637
1906.3275,21121.895,38.925316
1906.3347,21121.893,38.9258
1906.343,21121.89,38.92848
1906.3495,21121.89,38.928513
1906.3562,21121.889,38.92821
1906.3623,21121.887,38.92733
1906.368,21121.887,38.925556
1906.3763,21121.885,38.928905
1906.3834,21121.883,38.929516
1906.3903,21121.88,38.929794
1906.397,21121.88,38.930344
1906.4039,21121.879,38.931087
1906.4105,21121.877,38.930923
1906.4156,21121.877,38.92901
1906.4235,21121.875,38.931046
1906.4307,21121.873,38.93228
1906.4375,21121.871,38.93263
1906.4426,21121.871,38.930756
1906.4489,21121.87,38.930084
1906.4562,21121.87,38.932133
1906.463,21121.867,38.932816
1906.4694,21121.865,38.93261
1906.4766,21121.863,38.93398
1906.482,21121.863,38.932827
1906.489,21121.861,38.93381
1906.4944,21121.86,38.93191
1906.5007,21121.86,38.932384
1906.5085,21121.857,38.9349
1906.515,21121.855,38.9353
1906.5214,21121.855,38.935764
1906.5265,21121.854,38.93356
1906.532,21121.852,38.931973
1906.5397,21121.852,38.93518
1906.5468,21121.85,38.93673
1906.5521,21121.848,38.935013
1906.559,21121.848,38.93672
1906.565,21121.846,38.936108
1906.5726,21121.844,38.9391
1906.5782,21121.844,38.937855
1906.5834,21121.842,38.936306
1906.59,21121.84,38.93709
1906.5952,21121.84,38.935493
1906.6019,21121.838,38.937065
1906.6088,21121.836,38.93862
1906.6152,21121.836,38.93902
1906.6217,21121.834,38.939335
1906.6276,21121.832,38.94003
1906.6335,21121.832,38.939857
1906.6393,21121.83,38.93976
1906.6453,21121.83,38.939594
1906.6493,21121.828,38.93539
1906.6575,21121.826,38.940296
1906.6632,21121.826,38.939976
1906.6683,21121.824,38.937817
1906.676,21121.822,38.94159
1906.6814,21121.822,38.94069
1906.6859,21121.82,38.937943
1906.693,21121.82,38.94014
1906.699,21121.818,38.940907
1906.7058,21121.816,38.942696
1906.7106,21121.816,38.940453
1906.7164,21121.814,38.940765
1906.7231,21121.812,38.94265
1906.7292,21121.812,38.942905
1906.7344,21121.81,38.941624
1906.7405,21121.81,38.942467
1906.7443,21121.809,38.937996
1906.7532,21121.807,38.945526
1906.7565,21121.807,38.939674
1906.7646,21121.805,38.945347
1906.7688,21121.805,38.94166
1906.7753,21121.803,38.94347
1906.7808,21121.8,38.94271
1906.7855,21121.8,38.9404
1906.7921,21121.799,38.942974
1906.7981,21121.797,38.943703
1906.8033,21121.797,38.9423
1906.8092,21121.795,38.943363
1906.8164,21121.795,38.94686
1906.8223,21121.793,38.947403
1906.8256,21121.791,38.941433
1906.8329,21121.791,38.94601
1906.8387,21121.79,38.94658
1906.843,21121.79,38.943233
1906.8497,21121.787,38.946457
1906.8546,21121.785,38.94449
1906.8593,21121.785,38.94265
1906.8643,21121.783,38.940704
1906.8723,21121.783,38.94744
1906.878,21121.781,38.947628
1906.883,21121.781,38.946777
1906.8893,21121.78,38.948147
1906.8928,21121.777,38.94303
1906.9003,21121.777,38.94874
1906.9056,21121.775,38.948326
1906.9103,21121.775,38.94578
1906.9166,21121.773,38.948505
1906.9224,21121.771,38.949295
1906.9276,21121.771,38.948444
1906.9336,21121.77,38.950512
1906.9396,21121.77,38.9518
1906.9446,21121.768,38.950306
1906.9495,21121.768,38.94879
