356044616	28276649	34046
356043711	28276543	34125
356042787	28276438	34087
356041881	28276337	33993
356040974	28276233	33988
356040046	28276125	34039
356039142	28276023	33985
356037323	28275811	34091
356036415	28275707	34090
356035487	28275602	34032
356034578	28275498	34038
356033671	28275388	34239
356032768	28275287	34159
356031838	28275181	34123
356030931	28275074	34219
356030024	28274969	34248
356029118	28274867	34177
356028185	28274761	34163
356027278	28274658	34131
356026370	28274553	34138
356025459	28274457	33876
356024526	28274348	33941
356023618	28274243	33956
356022707	28274144	33796
356021801	28274040	33769
356020891	28273932	33911
356019964	28273822	34017
356019054	28273719	33973
356018146	28273617	33918
356017216	28273510	33938
356016307	28273406	33928
356015400	28273295	34143
356014489	28273192	34097
356013582	28273086	34177
356012650	28272978	34213
356011743	28272872	34282
356009910	28272647	34765
356009003	28272543	34780
356008098	28272436	34889
356007191	28272333	34867
356006287	28272225	34984
356005360	28272120	34970
356004448	28272014	35014
356003545	28271909	35058
356002617	28271806	34922
356001709	28271700	34967
355998988	28271393	34658
355998057	28271286	34601
355996249	28271074	34688
355995344	28270970	34645
355994441	28270865	34615
355993516	28270759	34586
355992613	28270653	34608
355990778	28270445	34436
355989877	28270341	34397
355988972	28270236	34390
355987163	28270033	34142
355986237	28269927	34107
355985339	28269820	34160
355984440	28269712	34294
355983523	28269603	34374
355980818	28269296	34134
355979923	28269189	34222
355979001	28269085	34099
355978109	28268978	34214
355977209	28268875	34154
355976296	28268767	34214
355975399	28268663	34219
355974508	28268558	34255
355973606	28268457	34148
355972710	28268355	34061
355971790	28268252	33937
355969995	28268048	33754
355969078	28267943	33702
355968191	28267838	33755
355967296	28267736	33685
355966405	28267634	33658
355965525	28267528	33757
355964616	28267423	33746
355963730	28267320	33759
355962852	28267213	33898
355961968	28267110	33925
355961059	28267007	33829
355960183	28266901	33963
355959305	28266796	34061
355957531	28266586	34197
355956655	28266482	34265
355955776	28266380	34265
355954891	28266280	34173
355954008	28266170	34394
355953129	28266069	34365
355952254	28265968	34350
355951390	28265863	34515
355950485	28265762	34371
355949616	28265660	34389
355948743	28265559	34369
355947879	28265456	34475
355946116	28265253	34391
355945236	28265155	34237
355944376	28265052	34333
355943502	28264956	34174
355942623	28264851	34266
355941747	28264754	34095
355940883	28264654	34069
355938301	28264348	34281
355936575	28264152	34109
355935699	28264050	34113
355934845	28263952	34084
355933994	28263851	34137
355932292	28263647	34359
355931454	28263545	34507
355929762	28263348	34512
355928914	28263243	34744
355928081	28263143	34857
355926367	28262947	34750
355924689	28262752	34755
355923858	28262653	34814
355923024	28262555	34868
355922174	28262455	34887
355920482	28262267	34604
355919633	28262167	34637
355917971	28261976	34588
355917142	28261881	34540
355913796	28261501	34228
355912124	28261311	34076
355911310	28261216	34105
355910486	28261123	34029
355909682	28261026	34128
355908852	28260929	34148
355908046	28260834	34217
355907251	28260737	34348
355906433	28260644	34287
355905597	28260550	34179
355904801	28260455	34268
355904007	28260360	34357
355902398	28260170	34470
355901608	28260076	34529
355900016	28259892	34506
355899219	28259800	34492
355898413	28259705	34530
355897629	28259613	34560
355896850	28259519	34672
355892050	28258979	34104
355891282	28258889	34130
355890520	28258797	34244
355889732	28258709	34116
355888937	28258619	34047
355887379	28258443	33880
355886601	28258355	33791
355885059	28258175	33827
355883521	28258001	33651
355882754	28257911	33708
355881999	28257824	33669
355881249	28257736	33694
355880509	28257647	33793
355879009	28257470	33908
355878284	28257382	34051
355877561	28257294	34169
355876798	28257207	34123
355876051	28257122	34069
355875318	28257036	34089
355873844	28256866	34049
355873104	28256779	34097
355872385	28256694	34155
355870934	28256523	34249
355870214	28256438	34277
355869502	28256354	34330
355868773	28256272	34234
355868061	28256189	34249
355867348	28256103	34373
355866631	28256021	34308
355865944	28255937	34467
355865212	28255853	34424
355864501	28255772	34372
355863840	28255688	34630
355863157	28255606	34739
355862452	28255526	34675
355859642	28255202	34581
355858953	28255123	34567
355858250	28255044	34468
355857566	28254966	34430
355856910	28254885	34589
355856217	28254806	34559
355853523	28254492	34589
355852174	28254340	34458
355851548	28254261	34674
355847512	28253811	34045
355845594	28253589	34049
355844950	28253513	34087
355844324	28253438	34161
355843705	28253365	34209
355842455	28253217	34327
355841827	28253145	34302
355841233	28253071	34455
355840619	28253000	34453
355839983	28252927	34443
355839388	28252855	34527
355838792	28252784	34593
355837539	28252643	34458
355836929	28252575	34381
355836315	28252506	34293
355835706	28252437	34236
355835137	28252365	34458
355834555	28252296	34499
355833941	28252229	34374
355833316	28252161	34207
355832179	28252025	34374
355829274	28251695	34168
355828701	28251627	34198
355828150	28251562	34236
355826483	28251370	34229
355825886	28251306	34048
355823718	28251055	34057
355823140	28250993	33874
355822105	28250869	34021
355821055	28250746	34077
355820001	28250627	34000
355819487	28250567	33992
355818965	28250506	34023
355818470	28250447	34082
355817989	28250388	34214
355817456	28250329	34108
355816979	28250271	34209
355816478	28250213	34206
355813504	28249876	33982
355812570	28249766	34056
355812096	28249712	34030
355811648	28249658	34102
355810240	28249498	34019
355809343	28249392	34101
355808903	28249341	34121
355808444	28249289	34063
355808033	28249238	34211
355807590	28249186	34233
355807177	28249136	34325
355806752	28249085	34375
355804611	28248843	34225
355800576	28248383	34039
355800214	28248339	34123
355799444	28248252	34054
355798724	28248167	34134
355798015	28248084	34194
355797671	28248042	34276
355797306	28248002	34228
355796968	28247961	34271
355796632	28247920	34364
355796290	28247880	34376
355795272	28247765	34309
355794962	28247726	34436
355794640	28247689	34444
355793346	28247543	34358
355791828	28247370	34339
355791545	28247335	34404
355791260	28247302	34412
355790393	28247206	34305
355786168	28246727	34215
355785740	28246679	34191
355785538	28246655	34221
355785324	28246632	34203
355785131	28246609	34218
355784544	28246544	34177
355782077	28246273	33952
355781946	28246259	33948
355781821	28246244	33982
355781712	28246230	34056
355781602	28246217	34087
355781613	28246267	34065
355781728	28246282	34034
355781853	28246298	34032
355781974	28246314	33981
355782122	28246330	34057
355784596	28246625	34268
355785171	28246695	34248
355785315	28246720	33987
355785564	28246744	34184
355785776	28246769	34209
355785977	28246794	34166
355788559	28247103	34228
355790441	28247324	34346
355791299	28247425	34417
355791600	28247460	34456
355791863	28247496	34313
355794681	28247828	34455
355794998	28247866	34434
355795309	28247908	34288
355795661	28247946	34395
355796655	28248068	34289
355797010	28248111	34275
355797342	28248152	34214
355797683	28248194	34158
355798047	28248238	34155
355798391	28248281	34067
355799113	28248368	34050
355800228	28248502	33999
355800625	28248547	34079
355806793	28249271	34367
355807208	28249322	34293
355807628	28249377	34149
355808070	28249428	34191
355808500	28249481	34134
355808936	28249534	34089
355809386	28249587	34092
355810287	28249695	34041
355811666	28249860	33997
355812129	28249916	33979
355812597	28249971	33999
355813545	28250084	33955
355815529	28250313	34184
355816987	28250489	34073
355818490	28250669	34008
355819009	28250730	34002
355819529	28250791	34047
355820039	28250852	34024
355820535	28250913	33928
355822140	28251100	34046
355822647	28251164	33930
355823195	28251225	34042
355823739	28251290	34027
355826505	28251611	34244
355828181	28251809	34243
355828743	28251876	34247
355829323	28251940	34375
355830449	28252075	34320
355832210	28252279	34476
355833360	28252417	34420
355833944	28252488	34335
355834556	28252557	34472
355835152	28252626	34518
355835733	28252699	34364
355836948	28252839	34491
355838777	28253054	34532
355839389	28253126	34539
355839990	28253198	34517
355840617	28253273	34491
355841222	28253347	34418
355842454	28253494	34365
355843701	28253645	34235
355844313	28253720	34131
355844941	28253796	34094
355845588	28253873	34074
355847513	28254099	34113
355848830	28254253	34187
355851535	28254558	34669
355852173	28254637	34540
355853495	28254794	34504
355854860	28254953	34590
355856220	28255114	34571
355856890	28255194	34541
355857570	28255274	34548
355858255	28255354	34580
355858908	28255438	34352
355860332	28255599	34600
355861005	28255682	34497
355862438	28255846	34676
355863127	28255928	34622
355863819	28256011	34581
355864495	28256096	34429
355865187	28256184	34218
355865923	28256265	34412
355866627	28256349	34390
355867325	28256434	34306
355868052	28256520	34275
355868770	28256604	34302
355870924	28256863	34167
355871639	28256950	34071
355872372	28257034	34150
355873077	28257122	33999
355873822	28257210	33982
355875313	28257381	34158
355876038	28257469	34082
355876781	28257556	34086
355877528	28257646	34028
355878274	28257733	34083
355879002	28257823	33946
355879747	28257916	33775
355880491	28258004	33769
355881225	28258095	33633
355881980	28258184	33633
355882731	28258273	33615
355883502	28258364	33614
355884242	28258456	33454
355885030	28258542	33697
355889723	28259082	34154
355890494	28259173	34145
355891272	28259264	34161
355892024	28259363	33823
355892840	28259450	34150
355896046	28259814	34610
355896835	28259906	34660
355897620	28260001	34585
355898416	28260097	34504
355899214	28260190	34555
355900003	28260284	34500
355900777	28260381	34322
355901601	28260471	34579
355902409	28260568	34493
355904810	28260859	34253
355905610	28260955	34176
355906424	28261049	34249
355907234	28261145	34261
355908043	28261241	34241
355908866	28261340	34165
355909676	28261437	34109
355910478	28261535	33985
355911308	28261629	34111
355912129	28261725	34149
355912965	28261825	34112
355917154	28262304	34619
355917977	28262402	34593
355918810	28262499	34611
355919661	28262599	34633
355920487	28262699	34559
355922201	28262893	34833
355923874	28263090	34824
355924711	28263189	34814
355925545	28263289	34768
355926410	28263391	34782
355927258	28263489	34836
355928930	28263693	34616
355929793	28263795	34602
355931485	28263997	34503
355932307	28264104	34168
355934028	28264308	34127
355934874	28264411	34024
355936610	28264614	34074
355938327	28264817	34078
355940936	28265122	34139
355941795	28265225	34097
355942669	28265324	34217
355943561	28265427	34318
355944425	28265530	34265
355945297	28265631	34344
355946175	28265731	34448
355947038	28265835	34366
355948803	28266042	34389
355949674	28266147	34346
355950575	28266249	34464
355951454	28266352	34504
355952323	28266457	34419
355953195	28266562	34335
355954069	28266666	34295
355954960	28266774	34186
355955846	28266878	34229
355956729	28266978	34353
355957628	28267088	34215
355958506	28267192	34210
355959387	28267297	34174
355960261	28267405	34001
355961140	28267512	33885
355962048	28267619	33888
355962932	28267723	33898
355963815	28267830	33785
355964718	28267939	33689
355965609	28268043	33733
355966504	28268146	33833
355967390	28268252	33760
355968280	28268358	33737
355969197	28268465	33782
355970093	28268569	33810
355970987	28268674	33833
355972810	28268881	34086
355974611	28269089	34261
355975505	28269194	34263
355976421	28269305	34151
355977320	28269408	34242
355978218	28269516	34195
355979137	28269624	34186
355980033	28269730	34179
355980941	28269832	34340
355981840	28269939	34309
355982739	28270045	34310
355983665	28270154	34305
355984567	28270260	34319
355985470	28270369	34254
355986367	28270478	34126
355987295	28270586	34168
355988204	28270690	34298
355989107	28270793	34397
355990018	28270900	34398
355990941	28271011	34342
355992758	28271218	34559
355993661	28271326	34519
355994591	28271433	34616
355995496	28271540	34590
355997316	28271753	34658
355998223	28271861	34621
355999154	28271969	34672
356000061	28272079	34562
356001906	28272288	34843
356002812	28272391	34954
356003729	28272495	35016
356004637	28272601	35009
356005545	28272706	35016
356006475	28272817	34923
356007382	28272923	34900
356008292	28273029	34910
356009204	28273140	34738
356010113	28273245	34761
356011948	28273472	34297
356012864	28273577	34347
356013796	28273688	34236
356014707	28273799	34082
356015617	28273907	34016
356016532	28274014	33994
356017439	28274122	33886
356018374	28274229	33934
356019285	28274333	34002
356020194	28274441	33946
356021133	28274552	33878
356022041	28274660	33786
356023867	28274866	33986
356024776	28274972	33996
356025711	28275080	34013
356026621	28275183	34106
356027534	28275290	34081
356028467	28275396	34138
356029374	28275501	34183
356030287	28275607	34186
356031196	28275714	34145
356033040	28275928	34122
356033951	28276034	34134
356034864	28276143	34021
356035792	28276249	34109
356036708	28276355	34104
356037615	28276462	34075
356038517	28276568	34022
356039431	28276676	33950
356040360	28276780	34080
356041266	28276885	34110
356042173	28276992	34053
356043102	28277099	34097
356044012	28277207	34005
356044918	28277311	34063
356045826	28277415	34115
356046732	28277519	34162
356047662	28277629	34092
356048563	28277734	34084
356049469	28277834	34258
356050390	28277940	34296
356051291	28278041	34428
356052196	28278144	34492
356053098	28278248	34531
356054001	28278352	34547
356054901	28278456	34556
356055826	28278568	34418
356056730	28278674	34398
356058547	28278878	34617
356059449	28278984	34605
356060352	28279091	34532
356061251	28279196	34510
356062169	28279304	34463
356063075	28279412	34374
356063966	28279515	34403
356064866	28279620	34383
356065786	28279729	34297
356066684	28279834	34291
356067580	28279938	34292
356068470	28280041	34294
356069366	28280145	34309
356070275	28280248	34388
356071164	28280350	34441
356072054	28280453	34471
356073848	28280655	34689
356074735	28280758	34690
356076522	28280970	34530
356077430	28281076	34534
356078319	28281181	34481
356079202	28281284	34441
356080108	28281388	34490
356081865	28281588	34657
356082746	28281691	34638
356083632	28281796	34558
356084532	28281899	34623
356085420	28282007	34451
356087197	28282213	34477
356088080	28282319	34344
356088955	28282422	34330
356089829	28282522	34372
356090704	28282625	34335
356091602	28282731	34274
356092475	28282833	34250
356094276	28283060	33644
356095130	28283153	33872
356095993	28283251	33944
356100366	28283770	33592
356102119	28283978	33465
356102977	28284076	33498
356104675	28284266	33753
356106388	28284458	33987
356107241	28284557	33992
356108943	28284754	34034
356109805	28284852	34117
356110648	28284948	34180
356111480	28285039	34374
356112320	28285134	34451
356114037	28285337	34352
356115725	28285535	34285
356116574	28285631	34391
356117406	28285726	34452
356118238	28285821	34495
356119071	28285917	34532
356119919	28286014	34584
356120739	28286105	34734
356121565	28286200	34785
356122380	28286290	34930
356123245	28286396	34760
356124072	28286492	34744
356125734	28286690	34595
356126573	28286786	34645
356127392	28286881	34662
356128195	28286970	34823
356129004	28287061	34934
356129827	28287159	34853
356130654	28287253	34936
356133960	28287650	34502
356134756	28287739	34623
356135583	28287842	34408
356136384	28287934	34430
356137191	28288025	34553
356137999	28288120	34496
356138806	28288217	34413
356139622	28288312	34395
356140437	28288412	34220
356142044	28288605	34045
356142833	28288696	34052
356144443	28288888	33919
356145226	28288978	33957
356146032	28289072	33930
356147594	28289255	33909
356149139	28289432	33989
356149931	28289524	34007
356150690	28289609	34128
356151456	28289696	34182
356152249	28289790	34132
356153786	28289970	34098
356154539	28290055	34196
356155293	28290142	34220
356156093	28290240	34042
356156845	28290327	34072
356157612	28290419	33985
356158389	28290510	33957
356159893	28290686	33933
356160624	28290767	34077
356161359	28290850	34159
356162113	28290937	34199
356162854	28291023	34207
356163587	28291107	34252
356164319	28291191	34304
356165088	28291284	34172
356165815	28291367	34231
356166541	28291451	34264
356167275	28291538	34217
356168008	28291621	34291
356168731	28291705	34313
356169448	28291786	34372
356170175	28291869	34440
356170884	28291949	34511
356171617	28292039	34367
356172300	28292112	34606
356173018	28292197	34561
356174481	28292373	34349
356175871	28292532	34476
356176583	28292614	34508
356177294	28292700	34408
356177983	28292778	34475
356178679	28292860	34449
356179360	28292937	34528
356180084	28293025	34400
356180751	28293099	34535
356181448	28293182	34480
356182141	28293262	34500
356182829	28293344	34437
356184207	28293509	34270
356184866	28293583	34375
356185554	28293664	34352
356186231	28293744	34302
356189583	28294142	34088
356190229	28294215	34162
356190897	28294293	34139
356191529	28294364	34250
356194841	28294767	33666
356195460	28294836	33777
356196090	28294907	33871
356196704	28294975	33982
356197312	28295043	34105
356197916	28295109	34235
356199186	28295261	34131
356199805	28295333	34124
356200401	28295400	34209
356201042	28295477	34118
356201620	28295539	34315
356202228	28295611	34289
356202807	28295674	34442
356203423	28295749	34336
356204036	28295821	34330
356204627	28295889	34347
356205210	28295956	34401
356205804	28296023	34469
356206384	28296089	34517
356207558	28296228	34469
356208142	28296298	34417
356208710	28296360	34552
356209291	28296429	34506
356209860	28296495	34510
356210997	28296627	34554
356213857	28296972	34180
356214397	28297035	34199
356214942	28297098	34213
356215498	28297163	34217
356216019	28297221	34309
356216542	28297279	34396
356217610	28297403	34429
356219208	28297594	34286
356219771	28297666	34103
356221310	28297845	34104
356222331	28297965	34107
356223849	28298144	34038
356224337	28298200	34078
356224829	28298259	34048
356225300	28298311	34136
356225755	28298360	34285
356226229	28298413	34373
356227657	28298580	34388
356228126	28298635	34387
356228561	28298681	34546
356229002	28298730	34649
356229956	28298846	34487
356233060	28299210	34493
356233507	28299263	34459
356233932	28299313	34465
356234355	28299362	34471
356234799	28299416	34405
356236043	28299563	34375
356237253	28299703	34422
356237672	28299755	34327
356238461	28299848	34343
356238833	28299889	34430
356239210	28299932	34467
356239605	28299980	34399
356239983	28300024	34424
356240349	28300066	34471
356241112	28300157	34414
356242241	28300297	34158
356245346	28300665	34088
356245713	28300713	33915
356245993	28300740	34126
356246293	28300772	34213
356246617	28300812	34177
356246928	28300848	34197
356247246	28300886	34160
356247543	28300921	34183
356248125	28300986	34304
356248408	28301018	34363
356250967	28301328	34093
356251211	28301355	34157
356251463	28301384	34191
356251722	28301414	34188
356251959	28301441	34251
356252194	28301467	34300
356252411	28301490	34410
356252644	28301516	34465
356252871	28301542	34494
356253079	28301563	34621
356253324	28301595	34526
356253992	28301674	34521
356255233	28301823	34486
356255427	28301846	34496
356255637	28301874	34400
356255786	28301887	34560
356257339	28302079	34376
356257488	28302097	34370
356257932	28302152	34294
356258058	28302167	34334
356258177	28302180	34379
356258289	28302191	34460
356258426	28302209	34420
356258544	28302223	34413
356258659	28302237	34419
356258779	28302253	34388
356258897	28302268	34349
356259008	28302282	34335
356259082	28302287	34472
356259192	28302303	34413
356259285	28302314	34434
356259368	28302323	34471
356259459	28302335	34440
356259539	28302345	34457
356259622	28302355	34456
356259693	28302363	34490
356259761	28302371	34505
356259840	28302382	34452
356259894	28302388	34502
356259949	28302394	34540
356260021	28302405	34479
356260077	28302412	34478
356260108	28302413	34581
356260157	28302420	34572
356260205	28302427	34551
356260235	28302430	34589
356260269	28302434	34603
356260294	28302437	34641
356260330	28302443	34610
356260366	28302449	34567
356260388	28302452	34559
356260395	28302452	34618
356260419	28302457	34572
356260408	28302453	34672
356260442	28302462	34545
356260434	28302460	34601
356260433	28302460	34614
356260449	28302466	34515
356260413	28302458	34654
356260411	28302460	34615
356260381	28302456	34640
356260371	28302457	34600
356260343	28302454	34632
356260323	28302453	34602
356260295	28302451	34596
356260270	28302450	34559
356260234	28302446	34557
356260200	28302444	34537
356260155	28302439	34546
356260116	28302437	34500
356260045	28302426	34599
356259999	28302423	34544
356259952	28302420	34489
356259874	28302410	34562
356259832	28302409	34457
356259760	28302401	34467
356259685	28302393	34476
356259618	28302387	34436
356259529	28302377	34467
356259451	28302369	34444
356259373	28302362	34402
356259280	28302352	34413
356259184	28302341	34424
356259077	28302329	34452
356258983	28302320	34406
356258868	28302306	34445
356258773	28302298	34380
356258655	28302284	34405
356258541	28302272	34393
356258408	28302256	34454
356258298	28302246	34392
356258177	28302234	34353
356258037	28302218	34374
356257936	28302211	34218
356257651	28302179	34246
356257491	28302159	34320
356257316	28302136	34435
356255766	28301959	34619
356255587	28301939	34606
356255419	28301924	34494
356255218	28301901	34508
356255033	28301882	34456
356253988	28301763	34514
356253346	28301695	34390
356253089	28301662	34534
356252866	28301637	34512
356252640	28301615	34413
356252417	28301592	34353
356252186	28301567	34317
356251954	28301543	34256
356251687	28301511	34308
356251449	28301486	34232
356251208	28301461	34175
356250948	28301432	34165
356250156	28301344	34121
356248473	28301156	34063
356248116	28301107	34340
356246598	28300937	34307
356246293	28300904	34250
356245701	28300845	33982
356245338	28300798	34176
356244702	28300730	34026
356242230	28300441	34327
356241102	28300308	34501
356240744	28300269	34448
356239986	28300182	34475
356239611	28300140	34476
356239222	28300094	34513
356238847	28300054	34432
356238485	28300018	34278
356238105	28299975	34247
356237673	28299920	34454
356237285	28299878	34390
356236910	28299840	34221
356236518	28299798	34150
356236111	28299751	34165
356235653	28299692	34406
356234807	28299595	34438
356233974	28299501	34403
356233098	28299400	34455
356232681	28299355	34387
356232265	28299310	34294
356231803	28299256	34351
356230891	28299147	34501
356230438	28299095	34522
356229070	28298941	34490
356228153	28298838	34418
356227680	28298784	34417
356227227	28298734	34363
356225795	28298573	34304
356225332	28298523	34205
356224872	28298475	34068
356223887	28298364	34038
356223398	28298308	34017
356221369	28298076	34063
356220870	28298020	34023
356220373	28297965	33951
356217679	28297647	34339
356217157	28297589	34277
356216112	28297473	34154
356215552	28297405	34302
356215027	28297350	34145
356214472	28297285	34193
356213932	28297224	34174
356213355	28297156	34256
356211649	28296953	34521
356211087	28296888	34538
356209946	28296759	34524
356209395	28296698	34435
356208796	28296627	34541
356208233	28296566	34438
356207649	28296497	34497
356206469	28296359	34606
356205882	28296294	34551
356205306	28296230	34492
356204732	28296167	34377
356204137	28296101	34315
356203542	28296033	34329
356202948	28295967	34275
356202338	28295895	34357
356201748	28295830	34278
356201138	28295762	34203
356200546	28295698	34099
356199926	28295625	34156
356198041	28295406	34286
356197443	28295342	34157
356196840	28295277	34010
356196208	28295207	33927
356195595	28295139	33861
356194969	28295069	33818
356192354	28294761	34126
356191046	28294609	34231
356190395	28294537	34156
356189736	28294460	34205
356189099	28294391	34063
356188417	28294311	34129
356186396	28294073	34383
356185728	28293996	34396
356185057	28293922	34314
356184382	28293844	34352
356183707	28293766	34359
356181638	28293525	34520
356180946	28293444	34582
356180269	28293369	34496
356178878	28293210	34496
356178187	28293131	34503
356177477	28293050	34502
356176787	28292973	34429
356176076	28292889	34517
356175393	28292815	34408
356174695	28292735	34385
356173250	28292567	34498
356170380	28292238	34511
356169683	28292163	34359
356168965	28292082	34318
356168224	28291997	34325
356167510	28291918	34242
356166034	28291747	34309
356165314	28291668	34195
356163837	28291498	34259
356163104	28291415	34220
356161613	28291245	34197
356160878	28291163	34140
356159387	28290997	33988
356157118	28290734	34086
356156351	28290648	34041
356154819	28290468	34205
356154077	28290387	34064
356153322	28290302	34003
356151754	28290119	34135
356150989	28290032	34100
356150206	28289944	34045
356149437	28289857	34036
356148670	28289770	33996
356147894	28289681	34006
356147125	28289595	33936
356146331	28289506	33882
356145550	28289415	33924
356144765	28289325	33929
356143971	28289232	34003
356143185	28289147	33833
356141569	28288952	34180
356140759	28288854	34349
356139941	28288759	34410
356139144	28288666	34468
356137543	28288482	34509
356135931	28288299	34450
356135123	28288204	34535
356134317	28288111	34557
356133523	28288024	34418
356131032	28287726	34842
356130191	28287626	34958
356129378	28287534	34945
356128577	28287447	34784
356127771	28287358	34680
356126959	28287267	34613
356126117	28287170	34638
356124461	28286975	34799
356123625	28286881	34738
356122791	28286784	34811
356121968	28286691	34771
356121141	28286595	34789
356120324	28286507	34626
356119476	28286411	34593
356118645	28286317	34555
356117821	28286225	34463
356116964	28286128	34431
356116143	28286038	34283
356115300	28285941	34316
356113613	28285746	34365
356112748	28285645	34449
356111903	28285548	34428
356111078	28285460	34221
356110209	28285362	34180
356109373	28285269	34081
356108521	28285172	34068
356107677	28285076	34032
356106823	28284979	34007
356105958	28284882	33939
356105123	28284796	33624
356104272	28284698	33627
356103393	28284598	33610
356102549	28284506	33458
356101686	28284407	33463
356100823	28284306	33543
356099073	28284103	33628
356098195	28283998	33784
356097332	28283898	33805
356095573	28283694	33882
356094705	28283595	33892
356092055	28283282	34215
356091181	28283180	34271
356090305	28283079	34295
356089435	28282980	34271
356088533	28282873	34377
356087656	28282773	34373
356085887	28282561	34690
356084981	28282456	34749
356084116	28282363	34541
356083238	28282263	34521
356082354	28282160	34577
356080575	28281958	34496
356079695	28281858	34485
356078807	28281754	34575
356077928	28281655	34496
356077026	28281553	34443
356076138	28281451	34484
356075249	28281346	34583
356074332	28281236	34731
356073443	28281134	34762
356072559	28281037	34619
356071675	28280936	34602
356070787	28280837	34510
356069873	28280732	34512
356068990	28280634	34397
356068095	28280532	34382
356067180	28280427	34392
356066285	28280325	34392
356065398	28280226	34298
356064497	28280120	34398
356063599	28280016	34412
356062683	28279909	34476
356061786	28279807	34479
356060890	28279702	34557
356059993	28279602	34468
356059094	28279495	34573
356058174	28279388	34640
356056382	28279191	34366
356055457	28279084	34392
356054554	28278978	34475
356053652	28278872	34572
356052749	28278771	34507
356051851	28278669	34449
356050928	28278568	34310
356050028	28278468	34185
356049125	28278363	34254
356048203	28278261	34117
356047300	28278158	34125
356045494	28277952	34094
356044589	28277851	34004
356043660	28277744	34002
356042759	28277639	34064
356041848	28277535	34058
356040917	28277427	34108
356040012	28277325	34053
356039104	28277221	34043
356038199	28277120	33959
356036358	28276907	34017
356035453	28276803	34047
356034542	28276695	34172
356033614	28276592	34041
356032708	28276487	34092
356031795	28276383	34056
356030889	28276276	34159
356029977	28276170	34231
356029050	28276064	34223
356028139	28275961	34178
356027229	28275860	34071
356026296	28275755	34003
356025385	28275650	34010
356024474	28275547	33981
356023565	28275444	33952
356022656	28275341	33893
356021726	28275235	33866
356020816	28275129	33952
356019904	28275026	33889
356018996	28274923	33857
356018063	28274813	33939
356017153	28274708	33972
356016244	28274605	33943
356015333	28274500	33965
356014401	28274391	34038
356012582	28274173	34348
356011675	28274069	34354
356008933	28273743	34758
356008026	28273632	35011
356007119	28273531	34902
356006189	28273421	35032
356005282	28273318	35006
356004368	28273210	35105
356003442	28273106	35050
356001622	28272902	34840
355999809	28272693	34784
355998878	28272588	34682
355997977	28272482	34749
355997071	28272375	34805
355996145	28272270	34718
355995236	28272170	34525
355994332	28272063	34570
355993429	28271959	34560
355992521	28271854	34532
355991595	28271748	34468
355990689	28271644	34422
355989782	28271542	34340
355988859	28271434	34334
355987046	28271229	34173
355986147	28271124	34169
355985245	28271018	34209
355984328	28270909	34301
355983432	28270803	34367
355982531	28270702	34228
355981614	28270592	34359
355979817	28270385	34298
355978916	28270281	34280
355978013	28270182	34089
355977104	28270070	34286
355976203	28269967	34221
355975310	28269863	34244
355974392	28269757	34219
355972596	28269553	34081
355970799	28269352	33809
355969882	28269247	33768
355968998	28269141	33877
355968103	28269039	33787
355967195	28268933	33799
355966302	28268832	33723
355965416	28268729	33728
355964535	28268622	33878
355963652	28268518	33929
355962744	28268414	33881
355961852	28268311	33846
355960974	28268208	33880
355960089	28268105	33909
355959216	28267999	34056
355958324	28267890	34224
355957441	28267788	34211
355956567	28267685	34279
355953913	28267374	34340
355953034	28267274	34274
355952165	28267169	34415
355951274	28267064	34457
355950393	28266965	34374
355949517	28266865	34310
355948646	28266764	34310
355947758	28266659	34355
355946898	28266554	34518
355945146	28266359	34252
355944282	28266257	34305
355943393	28266155	34241
355942532	28266054	34275
355941666	28265955	34242
355939921	28265753	34217
355938184	28265558	33980
355937329	28265458	34012
355936458	28265355	34065
355933880	28265054	34143
355933030	28264954	34172
355932182	28264854	34214
355931346	28264753	34356
355930516	28264649	34604
355928815	28264448	34743
355927962	28264352	34619
355925437	28264052	34870
355924595	28263955	34835
355923760	28263857	34882
355922072	28263659	34924
355919534	28263371	34700
355918701	28263276	34656
355917868	28263180	34620
355913675	28262704	34249
355912841	28262612	34110
355912030	28262516	34151
355910383	28262329	34018
355909561	28262231	34118
355907938	28262042	34125
355906312	28261850	34228
355905508	28261756	34254
355904708	28261662	34299
355903914	28261568	34382
355903100	28261471	34449
355902299	28261378	34440
355900698	28261189	34555
355899889	28261099	34416
355899111	28261005	34551
355897537	28260822	34580
355896735	28260727	34619
355895955	28260636	34650
355892740	28260280	34090
355891970	28260188	34154
355890388	28260008	34049
355888843	28259831	33979
355887270	28259653	33815
355886493	28259565	33726
355884932	28259392	33456
355884189	28259301	33616
355883416	28259211	33629
355882666	28259124	33634
355881914	28259036	33652
355881143	28258947	33660
355880418	28258857	33840
355879680	28258770	33914
355878935	28258682	33952
355878211	28258593	34114
355877448	28258506	34061
355876708	28258421	34062
355875973	28258335	34082
355874492	28258162	34119
355873749	28258077	34059
355873017	28257993	34049
355872308	28257908	34156
355870828	28257738	34071
355870119	28257655	34129
355868689	28257486	34217
355867974	28257400	34328
355867269	28257318	34349
355866576	28257234	34464
355865851	28257150	34471
355865164	28257066	34617
355864423	28256987	34374
355863758	28256903	34594
355860246	28256498	34535
355859553	28256418	34515
355858867	28256339	34501
355858196	28256259	34593
355856826	28256099	34624
355854786	28255863	34612
355853437	28255710	34492
355852112	28255556	34516
355851454	28255476	34647
